word,Ambiguity,N,Entropy,Dissimilarity,Dominance
assortment,0.6187408312101919,3,0.6920053691586314,0.894127211704271,0.6470588235294118
assume,0.5402287895811864,5,0.6234441297721762,0.8665231795166648,0.6964285714285714
assumption,0.3960669239695397,5,0.5180927846007766,0.7644710286300059,0.752
assurance,0.5909161398450057,4,0.8573256661182656,0.689255160784479,0.375
assure,0.445849111269586,6,0.6668674931515749,0.6685722663771336,0.6335877862595419
asthma,0.5616520252859482,4,0.6935507453591622,0.8098210967895234,0.6466165413533834
astonishing,0.0,1,0.0,0.0,1.0
astrology,0.5535721499367899,4,0.6989849101474296,0.7919658091331767,0.6402439024390244
astronaut,0.3523234017689235,5,0.4019518507809276,0.8765313583813982,0.8411764705882353
astronomy,0.3226808436299415,2,0.4090731390438265,0.7888096597693517,0.918032786885246
asylum,0.4935022554342253,4,0.5998691516770289,0.8226831702456475,0.7285714285714285
atheist,0.3655597624658163,4,0.4810304426790407,0.7599514085426183,0.8189655172413793
athlete,0.4912432097409245,4,0.9080439682634412,0.5409905543234723,0.3506493506493506
athletic,0.5258335609754462,3,0.9319955940108452,0.5642017669981897,0.4964539007092198
athletics,0.485440921589571,2,0.9373652146678144,0.5178781055595312,0.6462585034013606
atlas,0.3476993010667187,3,0.4710510974636533,0.7381349983874043,0.8478260869565217
atmosphere,0.0,1,0.0,0.0,1.0
atom,0.3776620242563396,2,0.8029182607158726,0.4703617326122593,0.7552083333333334
atomic,0.5984902270261456,5,0.7655475387798814,0.7817806167596211,0.5474452554744526
attach,0.4413871719772619,4,0.7077581777974655,0.6236412178957129,0.5862068965517241
attachment,0.6672432890802205,6,0.7718696350712253,0.8644507553644726,0.4210526315789473
attack,0.2802021181540192,4,0.3690309260361786,0.7592916972127944,0.8732394366197183
attain,0.3845257273005611,3,0.7174489544706012,0.5359624889052895,0.6222222222222222
attempt,0.2696019689247335,3,0.4280160871023158,0.6298874669640304,0.8701298701298701
attendance,0.6429324223528219,7,0.7645327503214059,0.8409481766249205,0.4715447154471545
attendant,0.4354560227863915,6,0.6912107059788388,0.6299902750634231,0.5350877192982456
attentive,0.4816210058420366,4,0.6459595035276549,0.745590092276454,0.7156862745098039
attire,0.0,1,0.0,0.0,1.0
attitude,0.6313633918331247,8,0.8246393755139053,0.7656236296498293,0.4414414414414414
attorney,0.290063265108415,3,0.3411916380168667,0.8501476378330111,0.9064327485380116
attract,0.6774319111094205,2,0.9690632527820696,0.6990585074447835,0.6031746031746031
attraction,0.4789435066326587,5,0.6175271780737602,0.7755828790023741,0.6201550387596899
attractive,0.0,1,0.0,0.0,1.0
attribute,0.6226833140811646,7,0.7463768182345721,0.8342747240650057,0.4883720930232558
auburn,0.2113241433335112,2,0.3893256144515589,0.542795376130601,0.9236111111111112
auction,0.5541218855347518,5,0.6577187514185356,0.8424906304399089,0.6762589928057554
audible,0.0,1,0.0,0.0,1.0
audience,0.5983808684073145,2,0.8509562440979138,0.7031864124126022,0.7232704402515723
audio,0.1918424861064948,2,0.2276211090657742,0.8428150046973868,0.963157894736842
auditorium,0.6336309937803023,5,0.9037825491823274,0.7010878826478368,0.382716049382716
aunt,0.296520716234273,2,0.3756467161501575,0.7893605973005355,0.9273743016759776
aura,0.4178397176029453,4,0.5521134642569614,0.7568004489172843,0.773109243697479
authentic,0.500934963652779,2,0.6203875817366157,0.8074548530622425,0.8457446808510638
author,0.2276625263290315,2,0.348810247891881,0.652683020940368,0.9345238095238096
authority,0.5920617673501106,8,0.7458468100380157,0.7938114896810156,0.4402985074626865
auto,0.3051737277883217,2,0.3372900666170139,0.9047812491164776,0.9375
automatic,0.60005434882875,2,0.87216178834117,0.6880080701196947,0.7073170731707317
automobile,0.0,1,0.0,0.0,1.0
automotive,0.0,1,0.0,0.0,1.0
autumn,0.2528094186495401,3,0.3478029644030798,0.7268753993613216,0.903061224489796
avenue,0.2078087518728282,3,0.2687198333479775,0.7733286720363779,0.9318181818181818
average,0.3805642053512735,4,0.4694646863072773,0.8106343596250475,0.8223684210526315
aviation,0.0,1,0.0,0.0,1.0
avocado,0.5564060231131004,6,0.7726647146010004,0.7201131520551256,0.4
avoid,0.3440679839630239,4,0.4355488011407382,0.7899642544345927,0.8372093023255814
avoidance,0.5290193663673808,6,0.6529945325867541,0.8101436382196623,0.625
await,0.3631094350405986,3,0.6716055190603588,0.5406588015366877,0.6781609195402298
awake,0.5257805838265369,6,0.6796923049312973,0.7735567697499273,0.5988372093023255
awaken,0.0,1,0.0,0.0,1.0
award,0.2491787310661557,4,0.3533021640312924,0.70528504049606,0.8827586206896552
aware,0.5302162533146894,4,0.8085397302954835,0.6557701909353546,0.4621212121212121
awareness,0.6167161183473843,2,0.9830605548016024,0.6273429600395752,0.5764705882352941
awe,0.0,1,0.0,0.0,1.0
awesome,0.5175513923377562,4,0.6479596598871743,0.7987401444526262,0.6752136752136753
awful,0.2603337005615831,3,0.3273582535428827,0.7952562605160659,0.910958904109589
axe,0.3987175401203466,2,0.6970987920874041,0.5719670506477572,0.8120805369127517
axis,0.5802353122092,5,0.7414435326665744,0.7825751883254077,0.5416666666666666
axle,0.2372965180432189,2,0.2926113676914937,0.8109613782790748,0.9485294117647058
babble,0.6712227464398907,3,0.8312212247248993,0.8075139643625417,0.6203703703703703
babe,0.5322618399051643,5,0.6669929001310059,0.798002257296324,0.6033519553072626
baboon,0.3299901120381426,2,0.3661613004744755,0.9012151519304146,0.929936305732484
baby,0.206233234887585,3,0.3047515492266188,0.6767257965085067,0.9197080291970804
bachelor,0.562522782080554,5,0.6424207610359264,0.875629830476627,0.5855263157894737
back,0.1608061760741002,2,0.2198877121805343,0.7313104242135806,0.9647887323943662
backbone,0.5071622127940302,4,0.6937554890744361,0.7310388469439764,0.532051282051282
backyard,0.4169267779631736,4,0.5463540311102026,0.7631073520515074,0.7724137931034483
bacon,0.291540257286044,2,0.7871265862012691,0.3703854785200926,0.7647058823529411
bacteria,0.2996631106157461,2,0.3674984948272914,0.8154131644990137,0.9295774647887324
bad,0.3195610419623463,2,0.4373963241003666,0.7305983712131485,0.9097222222222222
badge,0.5330104139066895,5,0.6500099300263766,0.8200034942313273,0.6846153846153846
badger,0.6869834526794448,5,0.8615760337810845,0.7973567343378525,0.3577981651376147
bag,0.3909384605918841,2,0.5032583347756459,0.7768146766335537,0.8888888888888888
baggage,0.5938647092648403,6,0.7223975955734566,0.8220745928610353,0.5953757225433526
baggy,0.2224046857502371,3,0.2573813425980867,0.8641057020886423,0.9357142857142856
bail,0.7692522852274525,4,0.8819060382525951,0.8722610480722479,0.4912280701754385
bait,0.4686239335158368,5,0.5962474735495111,0.7859554200306784,0.681592039800995
bake,0.2094516444100934,3,0.2354251220148764,0.8896741461468087,0.9428571428571428
bakery,0.0310100848339211,2,0.1888538490166753,0.1642014975886618,0.9710982658959536
balance,0.5363271765365155,4,0.644995213682184,0.8315211728079369,0.6513761467889908
balcony,0.3425689673512473,3,0.4415516705081735,0.7758298523862249,0.8666666666666667
ball,0.0,1,0.0,0.0,1.0
ballerina,0.3634901463078321,3,0.5647496464784802,0.6436305867111028,0.8035714285714286
ballet,0.4539724213633361,3,0.6277144982537858,0.7232148096407269,0.7678571428571429
balloon,0.5235908891271628,3,0.6479334496369222,0.8080936235358178,0.7596899224806202
ballot,0.5441220681481393,4,0.6331077641073906,0.8594462096279756,0.7126436781609196
ballroom,0.5505111180654784,3,0.7612506485147498,0.7231666983004373,0.676829268292683
balm,0.5547501179605289,8,0.6933319815439778,0.800121922437731,0.5302013422818792
ban,0.5621372099950852,5,0.7442973926819342,0.755258873028603,0.6022727272727273
banana,0.1673698124889959,2,0.2006223243127146,0.8342531822535999,0.96875
bandage,0.1979013396145487,3,0.2796424576362704,0.7076941795153227,0.9281437125748504
bandit,0.0,1,0.0,0.0,1.0
bang,0.6594888461003138,6,0.7874622031362648,0.8374863497876277,0.4892086330935252
banish,0.4038709168243751,5,0.9161464357334492,0.4408366403794866,0.2727272727272727
banister,0.4013157783158943,6,0.4918944817073684,0.8158574516284978,0.7547169811320755
bank,0.2027574883535432,3,0.261029485790668,0.7767608618596601,0.934640522875817
banker,0.2438629186881523,5,0.3317305593375622,0.7351234663912962,0.8791946308724832
banking,0.1884196270544064,2,0.2095023100741124,0.8993677777956341,0.9669421487603306
bankrupt,0.2944951460648825,3,0.4229920839707037,0.6962190481211916,0.8636363636363636
banquet,0.2790203851225905,3,0.3637809071956916,0.7670011801155213,0.8978102189781022
bar,0.5704320596503156,5,0.6345407611422605,0.8989683477913374,0.6893939393939394
barbarian,0.6639234293917,4,0.9772476881226384,0.6793809158731741,0.3333333333333333
barbecue,0.4063923615413566,3,0.6654444998190304,0.6107081231445691,0.7167630057803468
barber,0.6063005425218079,5,0.8223865573474434,0.7372452006966074,0.4375
bare,0.3508687592946123,4,0.4662527967626164,0.7525290180152,0.8267716535433071
barefoot,0.6495107817753689,5,0.8118625271582763,0.8000255708916884,0.4247787610619469
bargain,0.2534879500591553,2,0.2863969571159562,0.8850930282632972,0.95
barge,0.5181347311263829,3,0.5729366589259381,0.9043490638174728,0.8032786885245902
bark,0.1994888748975093,3,0.256814411925518,0.7767822428725909,0.9359605911330048
barley,0.4673317715454873,7,0.798758737949446,0.5850724997953827,0.4685714285714286
barn,0.4712389940074606,2,0.6183062089368669,0.7621450135810899,0.8465909090909091
barrel,0.6828226129944679,5,0.8391121756322865,0.8137441367478055,0.4064516129032258
barren,0.6244236769671533,4,0.8493408067274574,0.7351862432856389,0.4838709677419355
barrier,0.4215226882899662,5,0.630675140227809,0.6683673755361693,0.6764705882352942
barter,0.1539852819070016,2,0.1783173925952789,0.8635460605713146,0.9731543624161074
baseball,0.349944275255043,4,0.4347814384124848,0.804873999526734,0.8424657534246576
basement,0.5379523199901365,5,0.8133061533529624,0.6614388908436961,0.4421768707482993
bash,0.6517696389331087,3,0.94804344748432,0.6874892080764985,0.4661654135338345
basic,0.4016276125207359,5,0.4930416183674206,0.8145917049571221,0.781021897810219
basil,0.5651540004793771,2,0.863120568566631,0.6547799010489559,0.7142857142857143
basin,0.5976005459518018,3,0.8449291848414686,0.7072788544568118,0.5684931506849316
basketball,0.2019355502298186,3,0.2393944566136059,0.8435264253246777,0.9416058394160584
bass,0.5612759209703228,4,0.7370712156234149,0.7614948312634832,0.5411764705882353
bastard,0.580407103557819,5,0.8795282613206253,0.6599072810762541,0.4175824175824176
bath,0.0,1,0.0,0.0,1.0
bathe,0.0,1,0.0,0.0,1.0
bathing,0.1491450167003032,2,0.1851247601005459,0.8056459688012494,0.971830985915493
bathroom,0.4304136408168827,3,0.7046703094277856,0.6108014415512867,0.601123595505618
batter,0.5591262238247957,4,0.6706489032985606,0.8337092941996253,0.6328125
bay,0.4022462209120984,5,0.4804867621058407,0.8371640024985588,0.7987804878048781
bazaar,0.5307582206120288,5,0.5900762149580967,0.8994740122675844,0.7127659574468085
be,0.1639195165541594,3,0.248714625274951,0.659066656707254,0.9382716049382716
beach,0.4690916065472912,3,0.6243473633435765,0.7513311244483489,0.7638190954773869
beacon,0.518017389033747,4,0.6828938202201552,0.7585621273695897,0.647887323943662
bead,0.4622202987338365,3,0.5319551379156499,0.8689084206328863,0.8155339805825242
beaker,0.6264192566727217,4,0.724782577459592,0.8642857543131903,0.5517241379310345
beam,0.3724557279163371,4,0.4268672535110654,0.8725329124050086,0.8410596026490066
bean,0.4284357236180445,4,0.6635059010900306,0.6457150161199703,0.6904761904761905
beard,0.4355237044832832,3,0.642714188389257,0.677632005564984,0.7555555555555555
beast,0.518929089769569,2,0.7309263775906009,0.7099608191459008,0.7954545454545454
beat,0.5058471165415548,5,0.5796543559727599,0.872670258282897,0.7339449541284404
beautiful,0.1308360194911786,2,0.2018399296325871,0.6482167315919192,0.968503937007874
beauty,0.4425585964225522,5,0.5690504373333131,0.777714183819052,0.7368421052631579
become,0.7223004972687996,5,0.897102128044227,0.8051485719284688,0.3707865168539326
bed,0.2104066069206114,2,0.2783924506630397,0.7557913528886713,0.9518716577540108
bedding,0.1789674143462328,3,0.2710354745107484,0.6603099268436743,0.93125
bedroom,0.6134492761861569,2,0.7589877064823828,0.8082466566280226,0.7806451612903226
bedtime,0.0,1,0.0,0.0,1.0
bee,0.0,1,0.0,0.0,1.0
beef,0.2855261270657815,3,0.4160724379021762,0.6862413874502119,0.8709677419354839
beehive,0.3609092317767267,2,0.4593154897072577,0.7857545409730256,0.9030303030303032
beer,0.2276192943757984,3,0.2974375100729624,0.7652676164481163,0.9214285714285714
beeswax,0.0,1,0.0,0.0,1.0
beetle,0.4604414934143532,6,0.6068620110469842,0.7587251879879249,0.6582278481012658
beg,0.7250665787813124,5,0.88360022824943,0.8205821542371021,0.3522012578616352
beggar,0.2989320064569163,4,0.3607713294276318,0.828591359882105,0.8783783783783784
begin,0.0,1,0.0,0.0,1.0
beginner,0.4502190884201633,4,0.6684541474093415,0.673522769160803,0.6797752808988764
beginning,0.2394569077086102,3,0.3386296923624627,0.7071350005902617,0.9053254437869822
behave,0.6206626106366461,5,0.787972377554503,0.7876705177951694,0.5181818181818182
behavior,0.6113887224646855,6,0.8317606542902067,0.7350536711626755,0.3445378151260504
beige,0.4865629783710833,5,0.697317430661023,0.6977639694304576,0.6012269938650306
belief,0.410036839046295,3,0.5749399941300711,0.7131819724364673,0.7808219178082192
believable,0.6073742150297081,6,0.8172276870510434,0.743212968250514,0.4545454545454545
believe,0.5154991278098342,6,0.6662238271563296,0.7737626707380916,0.6413793103448275
believer,0.2681532058366332,4,0.3892725456340866,0.6888572257255854,0.8616352201257862
belittle,0.4036140488134331,2,0.5133531208586247,0.7862308271124483,0.8854961832061069
bellow,0.2160479145639294,2,0.2452663728259546,0.8808705085602617,0.959349593495935
belly,0.3899149324366874,4,0.5694881319380782,0.684676133828692,0.7317073170731707
belong,0.5859575969201766,5,0.950251914659873,0.616633955565257,0.3014705882352941
belongings,0.5064541275643125,3,0.7340962788218645,0.6899015049866619,0.6024096385542169
beloved,0.0,1,0.0,0.0,1.0
belt,0.4294757273757191,5,0.5757820694958496,0.7458997946076452,0.7328767123287672
bench,0.2973211061914449,3,0.4263348942886704,0.6973886261116816,0.8671328671328671
bend,0.7620803571831802,6,0.914299653660913,0.8335126827750211,0.391304347826087
beneficial,0.4541752243688574,4,0.689245431019651,0.6589455713866146,0.4931506849315068
benefit,0.6510651188824744,6,0.9209196531714998,0.7069727707952702,0.3591549295774648
benevolent,0.2392240379357352,3,0.2723467661926179,0.8783803137451005,0.9307692307692308
bestow,0.2808457669298324,4,0.3715073618719975,0.7559628576797827,0.87248322147651
bet,0.4613772905781853,2,0.6840384356390417,0.6744903013339563,0.8181818181818182
beta,0.6020692803946165,5,0.7481561392212621,0.8047374723427332,0.5341614906832298
betray,0.5247487585553525,4,0.707510724661384,0.7416831155548891,0.6260869565217392
betrayal,0.5135326956688033,3,0.8168470125298893,0.6286767139887318,0.5862068965517241
beverage,0.0,1,0.0,0.0,1.0
beware,0.4299419812699579,5,0.6239815497694292,0.6890299583839107,0.6582278481012658
bias,0.6074178449748544,8,0.7131360911670565,0.8517558604849282,0.5697674418604651
biblical,0.5252946166843957,5,0.6667478761295864,0.7878459542063867,0.6377952755905512
biceps,0.1710578274939203,3,0.2712083053453745,0.6307248860837208,0.9312169312169312
bicycle,0.2278780420407576,3,0.2949471570488943,0.7726063350493034,0.9230769230769232
bid,0.4626191161713541,5,0.5524599026373027,0.8373804396716005,0.7518796992481203
big,0.1285012063530237,2,0.1792560669283214,0.7168583387719152,0.972972972972973
bike,0.0,1,0.0,0.0,1.0
bikini,0.4336709536814412,4,0.5445781266047923,0.7963429533705126,0.7662337662337663
bill,0.4778757518541463,4,0.5597885951360555,0.8536718254111618,0.7267080745341615
billboard,0.6403460745657655,6,0.81733819719713,0.7834530146292961,0.4657534246575342
billion,0.522450073336874,5,0.838790986758984,0.622860857572607,0.4071856287425149
bin,0.4941075709788297,4,0.6099595042906435,0.8100661888258556,0.6928571428571428
binary,0.6196729660933854,4,0.8132199848973752,0.7619991854622036,0.4
bind,0.5722232015521486,4,0.7467618383549138,0.7662726885090073,0.6470588235294118
binder,0.5716979958800918,4,0.7429852150790571,0.7694607971697801,0.5771812080536913
binding,0.5159066101594362,5,0.6619232721696434,0.7794054565696176,0.6696428571428571
binoculars,0.5987465590797206,4,0.7131175392349318,0.8396183323748928,0.632
biography,0.605845208857883,4,0.8070001324184213,0.7507374342582617,0.5
biological,0.6137220144917647,5,0.8306573612992182,0.7388389522388048,0.3555555555555555
