word,rt,ambiguity,ambiguity_binary,n_communities,entropy,dissimilarity,max_dom,cnt,log_cnt,frq,log_frq,log_frqN,zipf,max_lem_cat,max_lem_cat_sum_perc,max_lem_lemma,max_lem_code,max_lem_perc,all_lem_cnt,all_lem_frq,all_lem_log_cnt,all_lem_log2_cnt,num_letters,sa_orth_cv_structure,sa_orth_syll_structure,rep_letters,N,NHF,frq_hf_s,hf_s,hf_s_list,P,PHF,avg_frq_Ns,N_TL,frq_hf_tl,hf_tl,hf_tl_list,N_A,frq_hf_A,hf_A,hf_A_list,N_D,frq_hf_D,hf_D,hf_D_list,orth_uniq_point,Lev_N,sa_num_phon,sa_num_syll,sa_init_phon,sa_phon_structure,sa_phon_CV_structure,sa_syll_accent,sa_homoph,sa_homoph_list,sa_NP,sa_NPHF,sa_frq_hfp,sa_hfp,sa_hfp_list,sa_pf,sa_pf_hf,sa_avg_frq_Np,sa_phon_uniq_point,familiarity,imageability,concreteness,log_rt,max_dom_scaled
delantera,908.439393939394,0.6963767098800698,1,4,0.7890468261726893,0.8825543513784594,0.5735294117647058,2304,3.362671,7.486048,0.928705,0.874441,3.874253,ADJECTIVE,61.71875,delantero,AQ0FS0,61.71875,11300,27.939867,4.053078,16.427445,9,CVCVCCVCV,de·lan·te·ra,1,1,1,22.24045,delantero,delantero;OOOOOO,1,1,22.24045,0,0.0,,,1,1.933246,delanteras,OOOOOO;delanteras,0,0.0,,,10,2.4,9,4,d,delantera,CVCVCCVCV,3,0,,2,1,22.24045,delantero,delantero;OOOOOO;delanteras,2,1,12.086848,10,5.574,4.71,3.408,2.958295958880527,57.35294117647059
delegado,966.896686159844,0.6355103502801929,1,4,0.7901940967650192,0.8042458845009257,0.6046511627906976,5220,3.717754,16.960577,1.25432,1.229524,4.229441,ADJECTIVE,56.37931,delegado,AQ0MSP,56.37931,10089,24.945604,4.003848,16.0308,8,CVCVCVCV,de·le·ga·do,1,3,0,3.167924,relegado,OOOOOO;relegado;delegada;denegado,3,0,2.195344,0,0.0,,,2,10.673467,delegados,OOOOOO;delegados;delegando,1,17.818353,delgado,delgado;OOOOOO,9,1.7,8,4,d,deleGaDo,CVCVCVCV,3,0,,5,1,17.818353,delgado,delgado;OOOOOO;delegados;relegado;delegada;denegado,5,1,7.015571,9,,,,2.985380071779251,60.46511627906976
delegar,925.7152103559872,0.0,0,1,0.0,0.0,1.0,399,2.60206,1.296412,0.36105,0.11383,3.112743,VERB,98.496241,delegar,VMN0000,98.496241,1376,3.402235,3.138618,9.850926,7,CVCVCVC,de·le·gar,1,3,1,2.37838,denegar,denegar;OOOOOO;relegar;delegan,3,1,1.042978,0,0.0,,,3,0.045488,delegara,OOOOOO;delegara;delegará;delegaré,1,0.672575,delega,OOOOOO;delega,8,1.65,7,3,d,deleGar,CVCVCVC,3,0,,7,1,2.37838,denegar,denegar;OOOOOO;delega;relegar;delegan;delegara;delegará;delegaré,4,1,0.553284,8,,,,2.966477399647404,100.0
deleite,886.3542435424354,0.6611396132768413,1,2,0.9738354819891416,0.6789027772190099,0.5949367088607594,1790,3.253096,5.815983,0.833529,0.764866,3.764623,NOUN,100.0,deleite,NCMS000,99.217877,2075,5.130551,3.317018,11.002609,7,CVCVVCV,de·lei·te,1,4,0,0.68882,deleita,OOOOOO;deleita;deleitó;deleito;deleité,1,0,0.290799,0,0.0,,,2,0.926009,deleites,OOOOOO;deleites;deleiten,0,0.0,,,8,1.7,7,3,d,deleite,CVCVVCV,2,1,deleité,5,0,0.926009,deleites,OOOOOO;deleites;deleita;deleitó;deleito;deleiten,2,0,0.42044,8,,,,2.947607328284686,59.49367088607595
delfín,787.4356435643564,0.7615064811614481,1,3,0.8386449233619586,0.9080201405246956,0.5324675324675324,1427,3.154728,4.636541,0.751013,0.666498,3.666194,NOUN,100.0,delfín,NCMS000,58.724597,2133,5.273959,3.328991,11.08218,6,CVCCVC,del·fín,0,0,0,0.0,,,0,0,0.0,0,0.0,,,0,0.0,,,0,0.0,,,7,2.45,6,2,d,delfin,CVCCVC,2,0,,3,0,1.098214,delfina,OOOOOO;delfina;delfino;delpin,2,0,0.552356,7,,,,2.8962150693987887,53.246753246753244
delgado,825.0,0.0,0,1,0.0,0.0,1.0,5484,3.739177,17.818353,1.274582,1.250947,4.250868,NOUN,57.221007,delgado,NP00000,57.221007,8975,22.191178,3.953034,15.626481,7,CVCCVCV,del·ga·do,1,2,0,6.241622,delgada,OOOOOO;delgada;helgado,2,0,3.122436,0,0.0,,,2,16.960577,delegado,OOOOOO;delegado;delgados,0,0.0,,,8,1.8,7,3,d,delGaDo,CVCCVCV,2,0,,4,0,16.960577,delegado,OOOOOO;delegado;delgada;delgados;helgado,4,0,6.551916,8,,,,2.916453948549925,100.0
delicadeza,1002.8585209003217,0.4811658861875832,1,2,0.5830194167347007,0.8252999340612608,0.8604651162790697,1549,3.190332,5.032938,0.780529,0.702102,3.701822,NOUN,100.0,delicadeza,NCFS000,99.870884,1690,4.178617,3.227887,10.419253,10,CVCVCVCVCV,de·li·ca·de·za,1,0,0,0.0,,,0,0,0.0,0,0.0,,,1,0.458131,delicadezas,OOOOOO;delicadezas,1,0.03899,delicadez,OOOOOO;delicadez,11,3.1,10,5,d,delikaDesa,CVCVCVCVCV,4,0,,2,0,0.458131,delicadezas,OOOOOO;delicadezas;delicadez,1,0,0.248561,11,5.278,4.393,4.182,3.001239668886625,86.04651162790698
delicado,866.639175257732,0.2349936977854806,1,2,0.3750514064240123,0.6265639689931193,0.927536231884058,4045,3.607026,13.142823,1.150536,1.118796,4.118689,ADJECTIVE,97.775031,delicado,AQ0MS0,97.775031,10377,25.6577,4.016072,16.128833,8,CVCVCVCV,de·li·ca·do,1,3,1,37.560205,dedicado,dedicado;OOOOOO;delicada;delirado,3,1,16.382228,0,0.0,,,1,4.509824,delicados,OOOOOO;delicados,0,0.0,,,9,1.8,8,4,d,delikaDo,CVCVCVCV,3,0,,4,1,37.560205,dedicado,dedicado;OOOOOO;delicada;delicados;delirado,4,1,13.414127,9,,,,2.9378383168397315,92.7536231884058
delicia,896.0428015564203,0.0,0,1,0.0,0.0,1.0,671,2.827369,2.180181,0.502452,0.339139,3.338493,NOUN,100.0,delicia,NCFS000,96.57228,1642,4.059935,3.215373,10.338625,7,CVCVCVV,de·li·cia,1,1,0,0.705066,felicia,OOOOOO;felicia,1,0,0.705066,0,0.0,,,1,4.574807,delicias,delicias;OOOOOO,0,0.0,,,8,1.9,7,3,d,delisja,CVCVCVV,2,0,,3,1,4.574807,delicias,delicias;OOOOOO;felicia;elisia,3,1,1.761041,8,4.968,4.681,3.905,2.9523287552377973,100.0
delicioso,884.678431372549,0.0,0,1,0.0,0.0,1.0,1533,3.185825,4.980951,0.77677,0.697595,3.697312,ADJECTIVE,99.673842,delicioso,AQ0MS0,99.673842,3104,7.67481,3.491922,12.193517,9,CVCVCVVCV,de·li·cio·so,1,1,0,2.911241,deliciosa,OOOOOO;deliciosa,1,0,2.911241,0,0.0,,,1,1.254173,deliciosos,OOOOOO;deliciosos,0,0.0,,,10,2.3,9,4,d,delisjoso,CVCVCVVCV,3,0,,2,0,2.911241,deliciosa,OOOOOO;deliciosa;deliciosos,2,0,2.082707,10,,,,2.9467854392189348,100.0
delimitación,1088.9452554744526,0.0,0,1,0.0,0.0,1.0,1394,3.144574,4.529319,0.742672,0.656344,3.656033,NOUN,100.0,delimitación,NCFS000,94.404591,1489,3.681634,3.172895,10.067261,12,CVCVCVCVCVVC,de·li·mi·ta·ción,1,0,0,0.0,,,0,0,0.0,0,0.0,,,0,0.0,,,1,0.009747,delimitació,OOOOOO;delimitació,12,2.65,12,5,d,delimitasjon,CVCVCVCVCVVC,5,0,,1,0,0.009747,delimitació,OOOOOO;delimitació,1,0,0.009747,13,3.552,3.431,3.546,3.03700604702577,100.0
delimitar,1008.4054054054054,0.5944307214382173,1,2,0.9798687566511528,0.6066432033916183,0.5833333333333334,675,2.829947,2.193178,0.504223,0.341717,3.341074,VERB,99.111111,delimitar,VMN0000,99.111111,3720,9.197903,3.570543,12.748777,9,CVCVCVCVC,de·li·mi·tar,1,2,0,0.971497,delimitan,OOOOOO;delimitan;delimitas,1,0,0.487373,0,0.0,,,2,0.048737,delimitará,OOOOOO;delimitará;delimitara,1,1.432876,delimita,OOOOOO;delimita,10,1.75,9,4,d,delimitar,CVCVCVCVC,4,0,,5,0,1.432876,delimita,OOOOOO;delimita;delimitan;delimitará;delimitara;delimitas,2,0,0.492571,10,,,,3.0036351649808544,58.333333333333336
delincuencia,964.6219512195122,0.0,0,1,0.0,0.0,1.0,4901,3.690373,15.924097,1.228506,1.202143,4.202055,NOUN,100.0,delincuencia,NCFS000,96.572128,4909,12.137771,3.690993,13.62343,12,CVCVCCVVCCVV,de·lin·cuen·cia,1,0,0,0.0,,,0,0,0.0,0,0.0,,,1,0.025993,delincuencias,OOOOOO;delincuencias,0,0.0,,,13,3.5,12,4,d,deliNkwensja,CVCVCCVVCCVV,3,0,,1,0,0.025993,delincuencias,OOOOOO;delincuencias,1,0,0.025993,13,5.207,4.204,4.385,2.9843571406306837,100.0
delincuente,880.6406570841889,0.0,0,1,0.0,0.0,1.0,1650,3.217747,5.361102,0.803532,0.729517,3.729254,ADJECTIVE,52.060606,delincuente,AQ0CS0,52.060606,4937,12.207002,3.693463,13.64167,11,CVCVCCVVCCV,de·lin·cuen·te,1,0,0,0.0,,,0,0,0.0,0,0.0,,,1,10.803433,delincuentes,delincuentes;OOOOOO,0,0.0,,,12,3.45,11,4,d,deliNkwente,CVCVCCVVCCV,3,0,,1,1,10.803433,delincuentes,delincuentes;OOOOOO,1,1,10.803433,12,5.403,5.253,5.387,2.9447987319294495,100.0
delinear,1043.1169590643274,0.7435790092856386,1,2,0.9526092095121206,0.7805708803366105,0.6274509803921569,170,2.232996,0.552356,0.190991,-0.255234,2.742219,VERB,100.0,delinear,VMN0000,100.0,791,1.955791,2.898176,8.399427,8,CVCVCVVC,de·li·ne·ar,1,2,0,0.094225,delinean,OOOOOO;delinean;delineas,1,0,0.048737,0,0.0,,,3,0.009747,delineara,OOOOOO;delineara;delineará;delinearé,1,0.165707,delinea,OOOOOO;delinea,9,1.7,8,4,d,delinear,CVCVCVVC,4,0,,6,0,0.165707,delinea,OOOOOO;delinea;delinean;delineara;delineará;delinearé;delineas,2,0,0.048196,9,,,,3.018333006248653,62.745098039215684
delinquir,1016.7121771217712,0.0,0,1,0.0,0.0,1.0,225,2.354108,0.731059,0.238312,-0.134121,2.863952,VERB,99.555556,delinquir,VMN0000,99.555556,463,1.144793,2.665581,7.105322,9,CVCVCCVVC,de·lin·quir,1,1,0,0.042239,delinquió,OOOOOO;delinquió,1,0,0.042239,0,0.0,,,1,0.003249,delinquirá,OOOOOO;delinquirá,0,0.0,,,10,2.65,8,3,d,deliNkir,CVCVCCVC,3,0,,3,0,0.022744,delinquía,OOOOOO;delinquía;delinquí;delinquirá,2,0,0.012997,9,,,,3.007198025116125,100.0
delito,864.5548589341693,0.2931906879235081,1,2,0.4262286569981449,0.6878718338377334,0.9130434782608696,12066,4.081599,39.204276,1.604272,1.593369,4.593333,NOUN,100.0,delito,NCMS000,98.359025,22262,55.044011,4.347564,18.901314,6,CVCVCV,de·li·to,0,5,0,0.165707,melito,OOOOOO;melito;pelito;dedito;deliro;delato,4,0,0.100724,0,0.0,,,2,34.119352,delitos,OOOOOO;delitos;deleito,1,0.5751,delio,OOOOOO;delio,7,1.6,6,3,d,delito,CVCVCV,2,0,,12,0,34.119352,delitos,OOOOOO;delitos;débito;delató;deleitó;deleito;melito;pelito;dedito;deliro;deliró;derrito;delato,5,0,3.004654,7,5.49,4.34,4.398,2.936792555940179,91.30434782608697
delta,921.4074074074074,0.0,0,1,0.0,0.0,1.0,4077,3.610447,13.246796,1.153717,1.122217,4.122111,NOUN,100.0,delta,NP00000,54.721609,4165,10.29819,3.619615,13.101613,5,CVCCV,del·ta,0,7,1,14.705665,celta,celta;OOOOOO;della;desta;delia;pelta;delga;delma,3,1,4.545101,0,0.0,,,2,0.893517,delata,OOOOOO;delata;deltas,2,0.903264,dela,OOOOOO;dela;elta,6,1.45,5,2,d,delta,CVCCV,1,0,,10,1,14.705665,celta,celta;OOOOOO;desta;delia;dela;delata;deltas;elta;pelta;delga;delma,6,1,2.285129,6,3.965,4.361,4.235,2.9644516993245524,100.0
demanda,908.9933110367894,0.6926362940793521,1,4,0.9153004028256828,0.7567311146603564,0.417910447761194,21014,4.322529,68.277695,1.840593,1.8343,4.834279,NOUN,98.077472,demanda,NCFS000,94.722566,26177,64.724063,4.41792,19.518016,7,CVCVCCV,de·man·da,1,5,0,2.745534,demandó,OOOOOO;demandó;demande;demando;desanda;demandé,2,0,0.713514,0,0.0,,,5,17.035308,demandas,OOOOOO;demandas;demandar;demandan;desmanda;demandad,0,0.0,,,8,1.5,7,3,d,demanda,CVCVCCV,2,0,,10,0,17.035308,demandas,OOOOOO;demandas;demandó;demandar;demandan;demande;demando;desmanda;desanda;demandé;demandad,4,0,2.503797,8,5.562,3.754,3.861,2.9585606874128363,41.7910447761194
demandar,919.1672354948804,0.599486881654498,1,2,0.692419486327474,0.8657856884330604,0.8142857142857143,709,2.851258,2.303649,0.518994,0.363028,3.362416,VERB,97.038082,demandar,VMN0000,97.038082,4004,9.900109,3.602494,12.977964,8,CVCVCCVC,de·man·dar,1,4,1,17.035308,demandas,demandas;OOOOOO;demandan;desandar;demandad,2,1,4.847736,0,0.0,,,5,0.30542,demandará,OOOOOO;demandará;demandara;demandare;desmandar;demandaré,1,68.277695,demanda,demanda;OOOOOO,9,1.5,8,3,d,demandar,CVCVCCVC,3,0,,10,2,68.277695,demanda,demanda;demandas;OOOOOO;demandan;demandará;desandar;demandara;demandare;desmandar;demandad;demandaré,4,2,8.817876,9,,,,2.9633945351565307,81.42857142857143
demasiado,861.2861842105264,0.0,0,1,0.0,0.0,1.0,43564,4.639138,141.546088,2.153955,2.150908,5.150898,ADVERB,99.242494,demasiado,RG,99.242494,51601,127.586292,4.712658,22.209147,9,CVCVCVVCV,de·ma·sia·do,1,1,0,11.495502,demasiada,OOOOOO;demasiada,1,0,11.495502,0,0.0,,,1,7.534785,demasiados,OOOOOO;demasiados,0,0.0,,,10,2.35,9,4,d,demasjaDo,CVCVCVVCV,3,0,,2,0,11.495502,demasiada,OOOOOO;demasiada;demasiados,2,0,9.515144,10,,,,2.935147480805795,100.0
demasía,1102.3239436619715,0.0,0,1,0.0,0.0,1.0,433,2.63749,1.406883,0.381455,0.14926,3.148258,ADVERB,84.526559,demasía,RG,84.526559,521,1.288201,2.716838,7.381207,7,CVCVCVV,de·ma·sí·a,1,0,0,0.0,,,0,0,0.0,0,0.0,,,1,0.285925,demasías,OOOOOO;demasías,0,0.0,,,8,2.2,7,4,d,demasia,CVCVCVV,3,0,,2,0,1.237927,deshacía,OOOOOO;deshacía;demasías,2,0,0.761926,8,,,,3.0423092408594528,100.0
demencia,910.8566176470588,0.538830614972547,1,2,0.799048521044268,0.6743402944646653,0.7575757575757576,1266,3.102777,4.113427,0.708712,0.614547,3.614204,NOUN,100.0,demencia,NCFS000,95.023697,1353,3.345366,3.131298,9.805026,8,CVCVCCVV,de·men·cia,1,1,0,3.063951,decencia,OOOOOO;decencia,1,0,3.063951,0,0.0,,,2,0.68882,demencial,OOOOOO;demencial;demencias,0,0.0,,,9,2.1,8,3,d,demensja,CVCVCCVV,2,0,,3,0,3.063951,decencia,OOOOOO;decencia;demencial;demencias,2,0,1.35598,9,,,,2.9594500179548295,75.75757575757575
demente,889.3716075156576,0.0,0,1,0.0,0.0,1.0,446,2.650308,1.449122,0.38901,0.162078,3.161105,ADJECTIVE,65.695067,demente,AQ0CS0,65.695067,687,1.698645,2.836957,8.048324,7,CVCVCCV,de·men·te,1,4,1,7.44056,decente,decente;OOOOOO;detente;cemente;demento,3,1,2.06971,0,0.0,,,1,0.900015,dementes,OOOOOO;dementes,0,0.0,,,8,1.75,7,3,d,demente,CVCVCCV,2,0,,7,1,7.44056,decente,decente;OOOOOO;dementes;detente;détente;cemente;demento;sementé,4,1,1.326118,8,,,,2.949083260826769,100.0
demolición,982.2152317880794,0.6166822382639936,1,3,0.7695610300317856,0.8013428619670652,0.6714285714285714,1182,3.072985,3.840498,0.68489,0.584755,3.584388,NOUN,100.0,demolición,NCFS000,97.461929,1329,3.286025,3.123525,9.756408,10,CVCVCVCVVC,de·mo·li·ción,1,0,0,0.0,,,0,0,0.0,0,0.0,,,0,0.0,,,0,0.0,,,9,2.8,10,4,d,demolisjon,CVCVCVCVVC,4,0,,0,0,0.0,,,0,0,0.0,11,,,,2.9922066647072327,67.14285714285714
demonio,851.9609120521172,0.0,0,1,0.0,0.0,1.0,5305,3.724767,17.236755,1.260948,1.236537,4.236456,NOUN,100.0,demonio,NCMS000,92.667295,8937,22.097221,3.951192,15.611916,7,CVCVCVV,de·mo·nio,1,0,0,0.0,,,0,0,0.0,0,0.0,,,1,12.541729,demonios,OOOOOO;demonios,0,0.0,,,8,1.95,7,3,d,demonjo,CVCVCVV,2,0,,2,0,12.541729,demonios,OOOOOO;demonios;demolió,2,0,6.434947,8,5.593,5.142,4.809,2.9304196698025096,100.0
demora,884.8611111111111,0.368134738183744,1,2,0.9879565014919158,0.3726224156911997,0.5645161290322581,2679,3.428135,8.70448,0.986972,0.939905,3.939743,NOUN,100.0,demora,NCFS000,98.954834,3156,7.803382,3.499137,12.24396,6,CVCVCV,de·mo·ra,0,7,0,1.787034,devora,OOOOOO;devora;demoró;decora;demore;demoro;demoré;memora,3,0,0.56396,0,0.0,,,3,1.562842,demoras,OOOOOO;demoras;demorar;demoran,0,0.0,,,7,1.5,6,3,d,demora,CVCVCV,2,0,,14,0,1.787034,devora,OOOOOO;devora;demoras;demoró;demorar;débora;decora;rémora;deshora;demoran;demore;déborah;demoro;demoré;memora,4,0,0.612001,7,5.137,4.354,3.981,2.946875108650773,56.451612903225815
demorar,927.1208053691277,0.322037084231091,1,2,0.9751190649408662,0.3302541154301195,0.5925925925925926,359,2.556303,1.166446,0.335748,0.068073,3.066865,VERB,99.721448,demorar,VMN0000,99.721448,2074,5.128078,3.316809,11.00122,7,CVCVCVC,de·mo·rar,1,6,3,2.375131,devorar,devorar;demoras;decorar;OOOOOO;demoran;memorar;remorar,3,2,0.928175,0,0.0,,,3,0.097475,demorará,OOOOOO;demorará;demorara;demoraré,1,8.70448,demora,demora;OOOOOO,8,1.5,7,3,d,demorar,CVCVCVC,3,0,,10,4,8.70448,demora,demora;devorar;demoras;decorar;OOOOOO;demoran;demorará;demorara;memorar;demoraré;remorar,4,3,1.441649,8,,,,2.9671363271185025,59.25925925925925
demostración,940.0151515151516,0.5053801156889535,1,2,0.6722948170756379,0.7517239503455739,0.8235294117647058,3837,3.584105,12.466999,1.129271,1.095875,4.095762,NOUN,100.0,demostración,NCFS000,95.256711,5021,12.414697,3.70079,13.695848,12,CVCVCCCVCVVC,de·mos·tra·ción,0,0,0,0.0,,,0,0,0.0,0,0.0,,,0,0.0,,,0,0.0,,,11,3.0,12,4,d,demostrasjon,CVCVCCCVCVVC,4,0,,0,0,0.0,,,0,0,0.0,13,5.094,3.444,3.201,2.9731348537767106,82.35294117647058
demostrativo,1024.5163776493257,0.0,0,1,0.0,0.0,1.0,166,2.222716,0.539359,0.18734,-0.265513,2.731878,ADJECTIVE,89.156627,demostrativo,AQ0MS0,89.156627,428,1.058253,2.631444,6.924496,12,CVCVCCCVCVCV,de·mos·tra·ti·vo,1,1,0,0.298922,demostrativa,OOOOOO;demostrativa,1,0,0.298922,0,0.0,,,1,0.432137,demostrativos,OOOOOO;demostrativos,0,0.0,,,13,3.05,12,5,d,demostratiBo,CVCVCCCVCVCV,4,0,,2,0,0.432137,demostrativos,OOOOOO;demostrativos;demostrativa,2,0,0.36553,13,,,,3.0105189053100565,100.0
demás,882.7692307692307,0.6615639055003212,1,4,0.958272320839318,0.6903715062132652,0.3166666666666666,61771,4.790792,200.703411,2.304713,2.302562,5.302555,PRONOUN,52.066504,demás,PI0CP000,52.066504,61771,152.732173,4.790785,22.951617,5,CVCVC,de·más,0,1,0,6.813473,demos,OOOOOO;demos,1,0,6.813473,0,0.0,,,1,560.901229,además,además;OOOOOO,0,0.0,,,5,1.9,5,2,d,demas,CVCVC,2,0,,18,0,120.173162,temas,OOOOOO;temas;damas;demos;dumas;dimas;dejas;yemas;lemas;gemas;quemas;delas;debas;domas;remas;deshaz;nemas;memas;femas,4,0,8.653216,6,,,,2.945847187267124,31.66666666666666
denegar,983.121212121212,0.0,0,1,0.0,0.0,1.0,732,2.865104,2.37838,0.528708,0.376874,3.376281,VERB,99.043716,denegar,VMN0000,99.043716,2799,6.92068,3.447003,11.881829,7,CVCVCVC,de·ne·gar,1,2,0,2.03072,renegar,OOOOOO;renegar;delegar,2,0,1.663566,0,0.0,,,2,0.107222,denegara,OOOOOO;denegara;denegará,0,0.0,,,8,1.8,7,3,d,deneGar,CVCVCVC,3,0,,4,0,2.03072,renegar,OOOOOO;renegar;delegar;denegara;denegará,3,0,0.87321,8,,,,2.992607066672486,100.0
densidad,829.2159763313609,0.4743302619123264,1,2,0.6609623351442084,0.7176358420012501,0.8285714285714286,9251,3.966236,30.057912,1.492172,1.478006,4.477959,NOUN,100.0,densidad,NCFS000,94.897849,9628,23.805756,3.983536,15.86856,8,CVCCVCVC,den·si·dad,1,0,0,0.0,,,0,0,0.0,0,0.0,,,0,0.0,,,0,0.0,,,9,2.65,8,3,d,densiDaD,CVCCVCVC,3,0,,0,0,0.0,,,0,0,0.0,9,4.774,3.031,4.313,2.918667660963683,82.85714285714286
denso,854.3245033112582,0.0,0,1,0.0,0.0,1.0,1702,3.231215,5.530058,0.814917,0.742985,3.74273,ADJECTIVE,92.596945,denso,AQ0MS0,92.596945,4756,11.75947,3.677242,13.522108,5,CVCCV,den·so,0,7,2,33.378546,censo,censo;densa;OOOOOO;tenso;dense;penso;danso;denlo,4,2,6.111192,1,0.107222,denos,OOOOOO;denos,1,1.761041,densos,OOOOOO;densos,0,0.0,,,6,1.6,5,2,d,denso,CVCCV,1,0,,16,3,41.361714,pensó,pensó;censo;densa;OOOOOO;tenso;enzo;densos;renzo;dense;danzó;tensó;penso;venzo;danzo;censó;danso;denlo,5,2,5.574937,6,,,,2.931622862760313,100.0
dentadura,934.2327044025158,0.0,0,1,0.0,0.0,1.0,480,2.682145,1.559593,0.408171,0.193915,3.193011,NOUN,100.0,dentadura,NCFS000,99.375,517,1.278311,2.713491,7.363031,9,CVCCVCVCV,den·ta·du·ra,1,0,0,0.0,,,0,0,0.0,0,0.0,,,1,0.146212,dentaduras,OOOOOO;dentaduras,0,0.0,,,10,2.65,9,4,d,dentaDura,CVCCVCVCV,3,0,,1,0,0.146212,dentaduras,OOOOOO;dentaduras,1,0,0.146212,10,5.733,5.824,6.491,2.970455066433821,100.0
dental,822.9986111111111,0.0,0,1,0.0,0.0,1.0,734,2.866287,2.384878,0.529543,0.378057,3.377466,ADJECTIVE,87.73842,dental,AQ0CS0,87.73842,1061,2.62338,3.025715,9.154954,6,CVCCVC,den·tal,0,1,1,36.289786,mental,mental;OOOOOO,1,1,36.289786,0,0.0,,,0,0.0,,,0,0.0,,,7,1.95,6,2,d,dental,CVCCVC,2,0,,1,1,36.289786,mental,mental;OOOOOO,1,1,36.289786,7,,,,2.915399102299403,100.0
dentista,809.8700787401575,0.7300518542641049,1,2,0.8970964164730477,0.8137941929746171,0.6865671641791045,466,2.669317,1.514105,0.400383,0.181087,3.180156,NOUN,97.424892,dentista,NCCS000,93.133047,601,1.486005,2.778874,7.722143,8,CVCCVCCV,den·tis·ta,1,1,0,0.324915,rentista,OOOOOO;rentista,1,0,0.324915,0,0.0,,,1,0.464629,dentistas,OOOOOO;dentistas,0,0.0,,,9,1.9,8,3,d,dentista,CVCCVCCV,2,0,,2,0,0.464629,dentistas,OOOOOO;dentistas;rentista,2,0,0.394772,9,,,,2.908415353925771,68.65671641791045
dentro,821.4925373134329,0.0,0,1,0.0,0.0,1.0,105800,5.02449,343.760355,2.537517,2.53626,5.536256,ADPOSITION,87.683365,dentro,SPS00,61.86862,105800,261.596281,5.024486,25.245456,6,CVCCCV,den·tro,0,2,0,301.651336,centro,OOOOOO;centro;dextro,2,0,150.83704,0,0.0,,,1,15.83637,adentro,OOOOOO;adentro,1,3.216661,entro,OOOOOO;entro,6,1.8,6,2,d,dentro,CVCCCV,1,0,,5,0,301.651336,centro,OOOOOO;centro;entró;centró;entro;dextro,3,0,74.570004,6,,,,2.9146036225266285,100.0
denuncia,830.9391891891892,0.4226766258332018,1,2,0.5107878229540133,0.8274994172507042,0.8863636363636364,8781,3.943593,28.53081,1.470275,1.455364,4.455314,VERB,94.271723,denunciar,VMIP3S0,94.271723,27792,68.717239,4.44392,19.748423,8,CVCVCCVV,de·nun·cia,1,5,0,22.341174,renuncia,OOOOOO;renuncia;denunció;denuncie;denuncio;denuncié,2,0,7.289799,0,0.0,,,3,12.713934,denuncias,OOOOOO;denuncias;denunciar;denuncian,1,1.023483,enuncia,OOOOOO;enuncia,9,1.55,8,3,d,denunsja,CVCVCCVV,2,0,,9,0,22.341174,renuncia,OOOOOO;renuncia;denunció;denuncias;denunciar;denuncian;enuncia;denuncie;denuncio;denuncié,4,0,7.040192,9,4.774,3.7,3.937,2.919569241875653,88.63636363636364
denunciar,842.7640449438202,0.0,0,1,0.0,0.0,1.0,2872,3.458336,9.331567,1.014166,0.970106,3.969955,VERB,98.711699,denunciar,VMN0000,98.711699,23503,58.112452,4.371123,19.106719,9,CVCVCCVVC,de·nun·ciar,1,3,2,18.650136,renunciar,renunciar;denuncias;OOOOOO;denuncian,2,2,11.735939,0,0.0,,,4,0.445134,denunciara,OOOOOO;denunciara;denunciará;denunciaré;denunciare,2,28.53081,denuncia,denuncia;OOOOOO;enunciar,10,1.55,9,3,d,denunsjar,CVCVCCVVC,3,0,,9,3,28.53081,denuncia,denuncia;renunciar;denuncias;OOOOOO;denuncian;enunciar;denunciara;denunciará;denunciaré;denunciare,4,3,7.291099,10,5.475,4.244,4.857,2.9257059989156713,100.0
departamento,931.9164086687308,0.2595550437268974,1,2,0.9093934226727596,0.2854155718039506,0.6753246753246753,38877,4.589704,126.317309,2.104887,2.101474,5.101463,NOUN,100.0,departamento,NCMS000,61.900352,44748,110.641875,4.650774,21.629695,12,CVCVCCVCVCCV,de·par·ta·men·to,1,0,0,0.0,,,0,0,0.0,0,0.0,,,1,21.291698,departamentos,OOOOOO;departamentos,0,0.0,,,13,3.25,12,5,d,departamento,CVCVCCVCVCCV,4,0,,1,0,21.291698,departamentos,OOOOOO;departamentos,1,0,21.291698,13,4.963,4.171,4.659,2.969376958617901,67.53246753246754
deplorable,999.3849056603774,0.0,0,1,0.0,0.0,1.0,854,2.931966,2.774776,0.576891,0.443736,3.443228,ADJECTIVE,99.180328,deplorable,AQ0CS0,99.180328,1097,2.712392,3.040207,9.242856,10,CVCCVCVCCV,de·plo·ra·ble,1,0,0,0.0,,,0,0,0.0,0,0.0,,,1,0.789544,deplorables,OOOOOO;deplorables,0,0.0,,,11,2.55,10,4,d,deploraBle,CVCCVCVCCV,3,0,,1,0,0.789544,deplorables,OOOOOO;deplorables,1,0,0.789544,11,,,,2.999732785733033,100.0
